4006D0	G-VELD
4006D6	G-OGBD
4006DB	G-OOAE
4006E3	G-VFAR
4006E4	G-THOJ
4006E6	G-BZAU
4006E9	G-XLAA
4006ED	G-THOI
400711	G-FCLE
400717	G-MIDC
400718	G-OZBL
40072E	G-THOO
40073C	G-BYGD
40073D	G-BYGE
40073E	G-BYGF
40073F	G-BYGG
400754	G-BYAX
400755	G-BYAY
400756	G-OBYG
400757	G-OBYH
40075A	G-MLJL
40075B	G-MDBD
40075D	G-BYZJ
40075F	G-THOL
400760	G-THON
40076A	G-MARA
40076B	G-OJEG
40076C	G-SMAN
40076D	G-EOMA
400772	G-VIIU
400773	G-VIIV
400774	G-VIIW
400775	G-VIIX
400776	G-VIIY
400778	G-OGBE
400788	G-CPEU
400789	G-CPEV
40078A	G-OOBG
400791	G-MIDZ
400795	G-EMBI
4007A0	G-WOWB
4007B2	G-BZAX
4007B5	G-FCLF
4007B6	G-FCLG
4007CB	G-BYHM
4007DA	G-RJXA
4007DB	G-RJXB
4007DF	G-FCLJ
4007E0	G-FCLK
4007E1	G-FCLH
4007E2	G-FCLI
4007E4	G-MIDY
4007E5	G-OZBM
4007EA	G-OBYI
4007EB	G-OBYJ
4007EC	G-YMMA
4007ED	G-YMMB
4007EE	G-YMMC
4007EF	G-YMMD
4007F0	G-YMME
4007F1	G-YMMF
4007F2	G-YMMG
4007F3	G-YMMH
4007F4	G-YMMI
4007F5	G-YMMJ
4007F6	G-YMMK
4007F7	G-YMML
4007F9	G-YMMN
4007FA	G-YMMO
4007FB	G-YMMP
4007FE	G-BYML
400800	G-XLAC
400801	G-EUPA
400802	G-EUPB
400803	G-EUPC
400804	G-EUPD
400806	G-CDZM
400807	G-CDZL
40080D	G-EMBL
40080F	G-EMBN
400810	G-EMBO
40081B	G-OMYT
40081D	G-CBHT
400830	G-OZBN
400831	G-MIDL
400832	G-OZBO
400834	G-MIDX
40083B	G-EUPE
40083C	G-EUPF
400847	G-BYTH
400852	G-XLAD
400855	G-ERJB
400867	G-DHJH
400868	G-NIKO
40086E	G-CEAE
400871	G-BZAY
400873	G-CFAA
400875	G-JMCD
400876	G-JMCE
400877	G-EUPG
400878	G-EUPH
400879	G-EUPJ
40087A	G-EUPK
40087B	G-EUPL
40087C	G-EUPM
400881	G-MEDE
400888	G-BWDA
40088C	G-GFFB
40088F	G-GFFG
400890	G-GFFH
400892	G-GFFJ
400895	G-BTTO
40089A	G-EZJA
40089B	G-EZJB
40089C	G-EZJC
4008A4	G-JMCF
4008A5	G-JMCG
4008A9	G-ERJD
4008AD	G-EUPN
4008AE	G-EUPO
4008B0	G-EUPV
4008B1	G-EUPP
4008B2	G-EUPR
4008B3	G-EUPS
4008B4	G-EUPT
4008B5	G-EUPU
4008B8	G-OOAR
4008B9	G-EMBP
4008BE	G-ERJE
4008C0	G-CEAH
4008C4	G-BPNT
4008CB	G-TTIA
4008CC	G-TTIB
4008E0	G-JMAA
4008E1	G-JMAB
4008E5	G-MIDT
4008E6	G-MIDS
4008EE	G-ERJG
4008EF	G-LGTE
4008F0	G-LGTF
4008F1	G-EUPW
4008F2	G-EUPY
4008FB	G-BZOG
4008FE	G-LGTG
400900	G-WWBD
400901	G-WWBM
40090D	G-OOBA
400915	G-OJMB
400916	G-OJMC
400921	G-VWOW
400923	G-VSHY
400924	G-VMEG
400925	G-VOGE
400926	G-VFOX
400927	G-VEIL
400928	G-IPAX
40092E	G-JEDI
40092F	G-JEDI
400932	G-GSSA
400934	G-EUPX
400935	G-EUPZ
400936	G-EUOA
400937	G-EUOB
400938	G-EUOC
40093D	G-EUOD
40093E	G-EUOE
40093F	G-EUOG
400940	G-EUOH
400941	G-EUOI
400942	G-EUOF
400943	G-EMBV
40094B	G-EZJF
40094C	G-EZJG
40094D	G-EZJH
40094E	G-EZJI
40094F	G-EZJJ
400950	G-EZJK
400951	G-EZJL
400952	G-EZJM
400953	G-OOPP
400955	G-OOAU
400956	G-REYS
40095D	G-TTOB
40095E	G-TTOC
40095F	G-TTOD
400960	G-TTOE
400964	G-SIRS
400965	G-MEDG
400966	G-MEDF
400968	G-XLAG
400972	G-MIDR
400973	G-MIDP
400975	G-EMBW
40097C	G-EUUA
40097D	G-EUUB
40097E	G-EUUC
40097F	G-EUUD
400980	G-EUUE
400981	G-EUUF
400982	G-EUUG
400990	G-THOK
400992	G-OZBE
400993	G-OZBF
400999	G-OOAV
40099A	G-OOAW
4009A1	G-GHPG
4009A8	G-EZJN
4009A9	G-EZJO
4009AA	G-EZJP
4009AB	G-EZJR
4009AC	G-EZJS
4009B1	G-EVLN
4009B2	G-VGOA
4009B3	G-VATL
4009B9	G-CELU
4009BA	G-CELS
4009BC	G-CELV
4009C0	G-TTIC
4009C1	G-TTOF
4009C2	G-GSSB
4009C4	G-CBRG
4009C5	G-EUUH
4009C6	G-EUUI
4009C7	G-EUUJ
4009D1	G-FRAP
4009D6	G-FRAW
4009D8	G-EUUK
4009D9	G-EUUL
4009DA	G-EUUM
4009DB	G-EUUN
4009DD	G-OOBC
4009DE	G-OOBD
4009DF	G-OOBE
4009E3	G-TTOG
4009E4	G-TTOH
4009EB	G-REDS
4009ED	G-TOYA
4009EE	G-TOYB
4009EF	G-TOYC
4009F0	G-THOE
4009F1	G-THOF
4009F5	G-DHRG
4009F9	G-MIDO
4009FB	G-EZJT
4009FF	G-MEDH
400A00	G-EZJU
400A02	G-OZBG
400A04	G-CELX
400A05	G-EZJW
400A06	G-EZJV
400A07	G-EZJX
400A08	G-SMTJ
400A09	G-DHJZ
400A0A	G-SUEW
400A0B	G-KKAZ
400A0E	G-EUUO
400A0F	G-ZAPU
400A13	G-EZJY
400A14	G-EZJZ
400A15	G-EZKA
400A25	G-EUUP
400A26	G-EUUR
400A27	G-CDCX
400A29	G-FBFI
400A2D	G-TTOI
400A2E	G-TTOJ
400A32	G-CELZ
400A34	G-CELB
400A35	G-CELE
400A42	G-GSSC
400A48	G-CCGS
400A50	G-EZKB
400A51	G-EZKC
400A52	G-EZKD
400A53	G-EZKE
400A54	G-EZKF
400A55	G-EZKG
400A57	G-EZNC
400A5B	G-DBCA
400A5E	G-CELP
400A5F	G-CELR
400A60	G-OOBF
400A66	G-MEDJ
400A68	G-EZEA
400A69	G-EZEB
400A6A	G-EZEC
400A6B	G-EZED
400A71	G-DCTA
400A78	G-JEDR
400A7C	G-DBCC
400A7D	G-DBCB
400A7E	G-OZBH
400A7F	G-OZBI
400A89	G-IPAL
400A8A	G-OOBH
400A8E	G-OOAX
400A8F	G-VSSH
400A90	G-VNAP
400A94	G-OTDA
400A95	G-GSPN
400A99	G-STRF
400A9A	G-STRH
400A9F	G-EZEG
400AA2	G-EZEJ
400AA3	G-EZEK
400AA6	G-LAOR
400AA7	G-EZEF
400ABD	G-JEDU
400ABE	G-LVLV
400ADE	G-EZEO
400ADF	G-EZEP
400AE1	G-EZET
400AE2	G-EZEU
400AE3	G-EZEV
400AE4	G-EZEW
400AE7	G-EZEZ
400AED	G-OOBJ
400AEE	G-OOBI
400AF7	G-EZAM
400AF8	G-EZDC
400AF9	G-EZMH
400AFA	G-EZSM
400AFB	G-EUXC
400AFC	G-EUXD
400AFD	G-EUXE
400AFE	G-EUXF
400AFF	G-EUXG
400B00	G-EUXH
400B26	G-CELF
400B27	G-CELG
400B29	G-CELH
400B44	G-CELI
400B45	G-CELJ
400B46	G-CELK
400B4B	G-OOBK
400B4C	G-JECF
400B57	G-TTID
400B59	G-VKNG
400B6D	G-VGAS
400B75	G-JMDW
400B81	G-FTSL
400B82	G-DBCD
400B83	G-DBCE
400B84	G-DBCF
400B8A	G-CDEG
400B8B	G-DLCH
400B8C	G-SAAW
400BB7	G-JECG
400BC0	G-OLDT
400BC4	G-HRDS
400BD8	G-EZMS
400BD9	G-EJJB
400BDB	G-EZPG
400BE5	G-MEDK
400C09	G-THOG
400C0A	G-THOH
400C30	G-FIFA
400C41	G-EZNM
400C42	G-EJAR
400C43	G-EZIA
400C45	G-EZID
400C46	G-EZIC
400C47	G-EZIE
400C49	G-EZIG
400C4A	G-EZIH
400C4B	G-EZII
400C4C	G-EZIJ
400C4D	G-EZIK
400C4E	G-EZIL
400C4F	G-EZIM
400C50	G-EZIN
400C52	G-OOBL
400C53	G-GTDL
400C54	G-ERAA
400C5B	G-OPJB
400C5E	G-TOYE
400C64	G-JCBC
400C75	G-MRJK
400C76	G-OZBK
400C7D	G-STRI
400C8C	G-CDKD
400C8D	G-CDKT
400CC6	G-CIEL
400CCB	G-CDLT
400CCF	G-EZIO
400CD0	G-EZIP
400CD1	G-EZIR
400CD2	G-EZIS
400CD3	G-EZIT
400CD4	G-EZIU
400CD5	G-EZIV
400CD6	G-EZIW
400CD7	G-EZIX
400CD8	G-EZIY
400CEB	G-EUXI
400CF9	G-JECI
400D27	G-LSAB
400D30	G-VWKD
400D36	G-NMAK
400D4B	G-OOBM
400D4C	G-IMAC
400D57	G-VBLU
400D58	G-VWIN
400D5A	G-DBCG
400D5B	G-DBCH
400D5D	G-LGKO
400D67	G-SJET
400D69	G-EZIZ
400D6A	G-CDNK
400D87	G-TTIE
400D89	G-MEDL
400D8B	G-EZAA
400D8C	G-EZAB
400D8D	G-EZAC
400D8E	G-EZAD
400D8F	G-EZAE
400D90	G-EZAF
400D91	G-EZAG
400D92	G-EZAH
400D98	G-SIRA
400DA0	G-DBCI
400DA4	G-DBCI
400DA6	G-XLAI
400DA7	G-XLAJ
400DAD	G-EZAI
400DAE	G-EZAJ
400DAF	G-EZAK
400DB0	G-EZAL
400DB1	G-EZAN
400DB2	G-EZAO
400DB3	G-EZAP
400DB4	G-EZAS
400DCB	G-REUB
400DCF	G-CDSR
400DD1	G-SYLJ
400DDC	G-JECJ
400DE9	G-XXRS
400DEA	G-PRKR
400DF2	G-IFTE
400DF6	G-JECL
400DF7	G-JECK
400E09	G-VFIT
400E0D	G-CDPT
400E12	G-EZAT
400E13	G-EZAU
400E14	G-EZAV
400E1D	G-DBLA
400E1E	G-PJLO
400E25	G-LGAR
400E27	G-VKNI
400E29	G-OLDW
400E39	G-CELO
400E49	G-CDZH
400E4A	G-CDZI
400E4E	G-LSAC
400E51	G-MEDM
400E59	G-EZAW
400E5A	G-EZAX
400E5B	G-EZAY
400E65	G-HAAM
400E67	G-CLAS
400E74	G-VFIZ
400E75	G-VYOU
400E77	G-ZAPX
400E8C	G-JECO
400EFB	G-EZBA
400EFC	G-EZBB
400EFD	G-EZBC
400EFE	G-EZBD
400EFF	G-EZBE
400F00	G-EZBF
400F01	G-EZBG
400F02	G-EZBH
400F0B	G-VRED
400F1A	G-RDMV
400F29	G-MPSB
400F2A	G-MPSC
400F31	G-TCXA
400F46	G-MAJY
400F61	G-GSSO
400F63	G-VWEB
400F95	G-OCSC
400F96	G-OCSD
400F99	G-DBCJ
400FA7	G-KALS
400FAA	G-PKRG
400FC2	G-CEFG
400FCE	G-HARK
400FDA	G-EZBI
400FDB	G-EZBJ
400FDC	G-EZBK
400FDD	G-EZBL
400FDE	G-EZBM
400FDF	G-EZBN
400FE0	G-EZBO
400FE1	G-EZBP
400FE2	G-EZBR
400FE3	G-EZBT
400FE7	G-EDCS
400FEB	G-BUUR
400FF2	G-FDZA
400FF3	G-FDZB
400FF4	G-FDZD
400FFE	G-FBEC
401000	G-CLOW
401009	G-RUBN
40100C	G-XLAK
401016	G-XLAN
401017	G-XLAO
401045	G-OBCC
401049	G-ZAPZ
40104F	G-THOP
401056	G-JETF
401057	G-TAYC
401069	G-OXLC
40106D	G-FLTL
40106E	G-FLTK
401077	G-LSAG
401078	G-LSAH
401079	G-LSAI
40107A	G-JECU
40109D	G-SEFC
40109E	G-MSJF
4010AB	G-TTIF
4010B7	G-JECV
4010C9	G-FBED
4010CC	G-STRZ
4010D9	G-MKBA
4010DA	G-EUXJ
4010DB	G-EUXK
4010DC	G-EUXL
4010DD	G-EUXM
4010E9	G-EZBU
4010EA	G-EZBV
4010EB	G-EZBW
4010EC	G-EZBX
4010ED	G-EZBY
4010EE	G-EZBZ
4010F1	G-TOYJ
4010FF	G-CEJM
401100	G-CEJO
401101	G-CEJP
401106	G-JECW
40110A	G-GZRP
40111E	G-JBIS
401140	G-HSXP
401152	G-JECX
401153	G-JECY
40115B	G-CMAF
401194	G-EMLI
4011AF	G-CEGP
4011DB	G-FLTM
4011DE	G-OAFF
4011F4	G-SXTY
401219	G-ELOA
401229	G-FBEF
40123E	G-CJMB
40123F	G-EUUS
401240	G-EUUT
401242	G-MKDA
401244	G-MKCA
40124B	G-CJMD
401265	G-MKHA
401266	G-CEOD
401269	G-UFCJ
401273	G-MKGA
401274	G-MKFA
40127E	G-RBRO
401289	G-STRX
40128A	G-STRY
40132F	G-CZNA
401374	G-OZBR
4013AE	G-TTIG
402901	G-BNHJ
40499A	G-SURY
405369	G-STCC
4053A3	G-FECR
4053A5	G-OJWB
405455	G-EUUU
405456	G-EUUV
4054A6	G-FDZG
4054A7	G-FDZE
4054A8	G-FDZF
4055A6	G-CMBL
40560B	G-MEDN
405632	G-EZDB
405633	G-EZDD
405634	G-EZDE
405635	G-EZDF
405636	G-EZDH
405658	G-ECOC
4057AE	G-XLAP
4057C2	G-EGNS
4057D0	G-LCYB
4057F1	G-KSFR
405858	G-KKEV
4059E3	G-OXLD
4059E4	G-FDZJ
4059FA	G-FBEK
405A56	G-OCSE
424034	VP-BPM
424035	VP-BPN
424039	VP-BBX
42403D	VP-BAS
42403E	VP-BHR
42403F	VP-BID
424042	VP-BTM
424045	VP-BTU
424046	VP-BTV
424047	VP-BTW
424048	VP-BTX
424049	VP-BTN
42404B	VP-BTP
42404C	VP-BTQ
42404E	VP-BTT
42404F	VP-BTH
424050	VP-BQP
424051	VP-BQV
424052	VP-BQW
424053	VP-BSN
424055	VP-BQR
424056	VP-BQS
424057	VP-BQT
424058	VP-BQX
42405A	VP-BBY
424060	VP-BWY
424063	VP-BEX
424067	VP-BGR
42406A	VP-BBL
42406B	VP-BBM
424071	VP-BTA
424072	VP-BKI
424074	VP-BBP
424076	VP-BSE
424078	VP-BRQ
424079	VP-BRS
42407B	VP-BRV
424082	VP-BBG
424083	VP-BBH
424084	VP-BDX
424086	VP-BBO
42408E	VP-BXE
424090	VP-BLW
424091	VP-BNP
424095	VP-BRK
424097	VP-BRX
424098	VP-BRY
424099	VP-BRZ
42409A	VP-BFI
42409C	VP-BRW
42409D	VP-BII
42409E	VP-BIJ
4240A1	VP-BDB
4240A5	VP-BPD
4240A6	VP-BPD
4240A8	VP-BPF
4240A9	VP-BEB
4240AD	VP-BGS
4240B2	VP-BMM
4240B5	VP-BLG
4240B6	VP-BIG
4240BC	VP-BJV
4240C1	VP-BGU
4240C5	VP-BUG
4240D1	VP-BEZ
4240D5	VP-BXD
4240DB	VP-BUM
4240DC	VP-BUK
4240DD	VP-BLK
4240DF	VP-BUN
4240E0	VP-BUP
4240E1	VP-BUO
4240E2	VP-BQU
4240E3	VP-BAH
4240E5	VP-BMA
4240E6	VP-BIK
4240E7	VP-BIM
4240EA	VP-BYJ
4240F3	VP-BHX
4240F9	VP-BIV
424116	VP-BKX
424121	VP-BSD
42412A	VP-BJJ
42412E	VP-BCZ
42412F	VP-BCP
424131	VP-BDT
424135	VP-CES
424136	VP-CFS
424142	VP-CFZ
424143	VP-CSK
42414A	VP-CEO
42414E	VP-CJI
424151	VP-CRR
42415A	VP-CLA
424160	VP-CGN
424161	VP-CAU
424162	VP-CBF
424163	VP-CLI
424166	VP-CDH
424167	VP-CMH
42416B	VP-CMG
424170	VP-CNJ
42423A	VP-BAJ
43BE83	VP-BCO
43C04E	ZZ175
43C079	ZE704
43C07A	ZE705
43C07B	ZE706
43C108	XV188
43C130	XV299
43C146	ZE700
43C147	ZE701
43C171	ZZ171
43C172	ZZ172
43C173	ZZ173
43C174	ZZ174
43C1BF	ZD948
43C1C1	ZD950
43C1C3	ZD952
43C1C4	ZD953
43C201	ZD620
43C202	ZD703
43C203	ZD621
43C204	ZD704
43C205	ZE395
43C206	ZE396
43C38B	ZF573
43C39F	ZH101
43C3A1	ZH103
43E71E	M-HDAM
43E71F	M-YNJC
43E721	M-GULF
43E724	M-FALC
43E72A	M-LLGC
43E72B	M-RURU
43E73E	M-YEDT
440002	OE-LPA
440003	OE-LCK
440004	OE-LCL
440005	OE-LFL
440008	OE-LCM
440018	OE-LTK
440019	OE-LTL
44001A	OE-LBN
44001B	OE-LBO
44001C	OE-LBP
44001E	OE-LAY
44001F	OE-LNJ
440020	OE-LPB
440022	OE-LTJ
440023	OE-LFJ
440025	OE-LFI
440028	OE-GPS
440032	OE-LTD
440033	OE-LTF
440034	OE-LTG
440035	OE-LTH
440036	OE-LTI
440039	OE-LBD
44003A	OE-LBE
44003B	OE-LSB
44003C	OE-LTM
44003D	OE-LTN
44003E	OE-LNK
44003F	OE-LAZ
440046	OE-GKK
440047	OE-HTJ
440048	OE-LKB
44004C	OE-LNM
44004F	OE-LBQ
440050	OE-LBR
440052	OE-LBS
440054	OE-LCN
440055	OE-LCO
440056	OE-GII
440058	OE-LGA
440059	OE-LGB
44005B	OE-INJ
44005E	OE-LIR
44005F	OE-ICF
440060	OE-LAE
440063	OE-LGC
440064	OE-GME
440066	OE-LTO
440067	OE-LTP
440068	OE-LGD
440069	OE-HMS
44006A	OE-GLS
44006B	OE-HTG
44006C	OE-LBT
44006D	OE-LBF
44006E	OE-LBU
44006F	OE-LCP
440070	OE-LGE
440071	OE-LNN
440072	OE-LNO
44007C	OE-LPC
44007D	OE-GHM
440081	OE-LPD
440082	OE-GPH
440083	OE-GHP
440087	OE-LKE
44008A	OE-LNP
44008B	OE-LCQ
44008C	OE-GCH
44008D	OE-GBC
44008F	OE-GCB
440092	OE-LNQ
440093	OE-GPA
440094	OE-LGF
440096	OE-GCF
440098	OE-FSS
440099	OE-GHU
44009A	OE-LJR
44009C	OE-LGG
44009D	OE-LGH
44009E	OE-LKF
44009F	OE-GNW
4400A0	OE-LKG
4400AF	OE-HPS
4400B0	OE-GLL
4400B2	OE-LDA
4400B3	OE-LDB
4400BA	OE-FGD
4400BB	OE-LCR
4400BC	OE-FOX
4400BD	OE-GAA
4400C1	OE-FCY
4400C3	OE-LDC
4400C6	OE-LTU
4400CA	OE-LVA
4400CB	OE-LVB
4400D0	OE-GBD
4400D7	OE-GTI
4400D8	OE-EKD
4400D9	OE-IGS
4400DB	OE-LVC
4400E1	OE-GIL
4400E2	OE-GBA
4400E5	OE-INF
4400EA	OE-HAC
4400EE	OE-GEG
4400F6	OE-LVD
4400F7	OE-LVE
4400F8	OE-LVG
4400F9	OE-LVF
4400FA	OE-IVV
4400FB	OE-HRR
4400FE	OE-FMA
440101	OE-IVK
440102	OE-IKP
440103	OE-FDM
440106	OE-ISN
440107	OE-GYG
44010C	OE-LVH
44010D	OE-LDD
44010E	OE-GRR
440110	OE-LGI
440111	OE-LGJ
440119	OE-FOO
44011A	OE-LNR
44011D	OE-GCP
44011E	OE-LVI
44011F	OE-FMS
440122	OE-FDS
440124	OE-FHL
440125	OE-FPA
440126	OE-FGN
440128	OE-FKH
440129	OE-FKG
44012F	OE-LDE
440130	OE-LDF
440133	OE-IIB
440135	OE-GMM
440139	OE-FLX
440140	OE-GCE
440148	OE-GGL
44014C	OE-FJJ
44014F	OE-HPZ
440156	OE-LVJ
440157	OE-HPK
44015B	OE-INI
44015C	OE-LEA
44016A	OE-FMK
44016B	OE-LDG
44016C	OE-GFA
44016D	OE-GAH
44016E	OE-FBI
44017E	OE-HFC
440184	OE-FIN
440186	OE-FEE
440187	OE-GRB
44018C	OE-HAF
440190	OE-IRK
440191	OE-IGJ
440193	OE-LEO
440194	OE-GCA
440196	OE-EMC
440197	OE-GAR
44019B	OE-LIA
44019C	OE-LIC
4401A0	OE-GNB
4401A1	OE-GMJ
4401A2	OE-FMT
4401A7	OE-FRR
4401AA	OE-INC
4401B2	OE-IID
4401B3	OE-IIB
4401B5	OE-LNT
4401B8	OE-LEE
4401BA	OE-HKY
4401C4	OE-FSG
4401D0	OE-HOT
4401D5	OE-HAL
4401D6	OE-FII
4401D7	OE-HJA
4401D8	OE-FKW
4401DA	OE-LVK
4401E1	OE-ILX
4401E2	OE-LEX
4401E3	OE-LEU
4401E6	OE-HVA
4401E7	OE-INX
4401EA	OE-GCI
4401EB	OE-IPH
4401ED	OE-GMC
4401EF	OE-GNF
4401F0	OE-IKB
4401F3	OE-LVL
4401F8	OE-GRS
4401FE	OE-INY
440202	OE-FAA
440205	OE-UDS
440208	OE-IDG
44020C	OE-GRF
44020D	OE-FET
440211	OE-HII
440215	OE-KMU
440216	OE-FMU
440217	OE-FUX
44021A	OE-LEK
44021B	OE-GPO
440221	OE-GIR
440224	OE-FCW
440226	OE-GZK
440229	OE-IRP
44022A	OE-FCU
44022C	OE-GCG
440232	OE-KAB
440233	OE-EMU
440235	OE-GTO
440237	OE-FYH
44023C	OE-FOA
440244	OE-GRA
440248	OE-HNL
44024C	OE-FRC
44024D	OE-GSG
44024E	OE-LVM
44024F	OE-FTI
440250	OE-FLP
440251	OE-FMI
440254	OE-GPN
44025A	OE-HHH
44025B	OE-IDB
440262	OE-FFE
440268	OE-KMS
44026C	OE-GSR
440274	OE-FKC
44027B	OE-LMI
440281	OE-FTE
440285	OE-GMS
440287	OE-KSF
440289	OE-IRG
44028A	OE-GSU
44028B	OE-IMK
44028C	OE-ISS
44028D	OE-GVO
44028F	OE-LVN
440297	OE-FPO
4402A0	OE-FIT
4402A1	OE-ISA
4402A2	OE-GDF
4402A6	OE-GNY
4402AB	OE-KIS
4402AC	OE-HWG
4402AE	OE-IGR
4402B2	OE-FHW
4402B3	OE-FHH
4402B9	OE-FHB
4402BC	OE-FGB
4402C0	OE-INB
4402C7	OE-GTT
4402C8	OE-FLA
4402CB	OE-IFB
4402CD	OE-KRZ
4402D5	OE-IFG
4402D9	OE-ITH
4402E4	OE-FMW
4402E8	OE-GEH
4402EF	OE-HEM
4402F1	OE-FOI
4402F2	OE-FNA
4402F3	OE-GLX
4402F4	OE-GLY
4402F5	OE-LIE
4402F6	OE-FAP
440300	OE-GMA
44030A	OE-FML
44030D	OE-FOE
440311	OE-FWM
440312	OE-DGN
440316	OE-ICH
440318	OE-LES
440319	OE-LED
44031A	OE-FGK
44031C	OE-FRA
44031E	OE-LEV
440320	OE-GAK
44032F	OE-IKG
44033B	OE-GRU
44036B	OE-GVL
44036E	OE-GJF
4403A8	OE-KKS
440BB7	OE-LAW
440BB8	OE-LAX
440C6F	OE-HIT
440C71	OE-LFG
440C7B	OE-LFH
440C7F	OE-LFK
440C84	OE-LFP
440C87	OE-LAT
440C8C	OE-LBA
440C8D	OE-LBB
440C8E	OE-LBC
440C96	OE-LCF
440C9A	OE-LCG
440C9B	OE-LFQ
440C9C	OE-LFR
440CA0	OE-LCH
440CB4	OE-FBE
440CC0	OE-LCI
440CC2	OE-GBB
440CC4	OE-LCJ
4451A5	OO-TME
448488	OO-ADH
448C41	OO-CBA
448CAA	OO-CEJ
448D36	OO-CIV
448D98	OO-CLX
449081	OO-DDA
449122	OO-DIB
449123	OO-DIC
449124	OO-DID
449126	OO-DIF
449128	OO-DIH
44912A	OO-DIJ
449145	OO-DJE
449146	OO-DJF
44914B	OO-DJK
44914C	OO-DJL
44914E	OO-DJN
44914F	OO-DJO
449150	OO-DJP
449151	OO-DJQ
449152	OO-DJR
449153	OO-DJS
449154	OO-DJT
449156	OO-DJV
449157	OO-DJW
449158	OO-DJX
449159	OO-DJY
44915A	OO-DJZ
449183	OO-DLC
449184	OO-DLD
449185	OO-DLE
449187	OO-DLG
449189	OO-DLI
44918A	OO-DLJ
44918E	OO-DLN
449190	OO-DLP
449191	OO-DLQ
449192	OO-DLR
449194	OO-DLT
449195	OO-DLU
449196	OO-DLV
449197	OO-DLW
449199	OO-DLY
44919A	OO-DLZ
449202	OO-DPB
449206	OO-DPF
44920A	OO-DPJ
44920B	OO-DPK
44920D	OO-DPM
44920E	OO-DPN
44920F	OO-DPO
4492E1	OO-DWA
4492E2	OO-DWB
4492E3	OO-DWC
4492E4	OO-DWD
4492E5	OO-DWE
4492E6	OO-DWF
4492E7	OO-DWG
4492E8	OO-DWH
4492E9	OO-DWI
4492EA	OO-DWJ
4492EB	OO-DWK
4492EC	OO-DWL
449615	OO-EPU
449A02	OO-FPB
449A05	OO-FPE
449A93	OO-FTS
449CC4	OO-GFD
44A485	OO-IDE
44A826	OO-JAF
44A82D	OO-JAM
44A82E	OO-JAN
44A834	OO-JAT
44B0CE	OO-LFN
44B0D3	OO-LFS
44B125	OO-LIE
44B28D	OO-LTM
44C0E7	OO-PGG
44CC95	OO-SDU
44CCCD	OO-SFM
44CCCE	OO-SFN
44CCCF	OO-SFO
44CD6C	OO-SKL
44CD6D	OO-SKM
44CD70	OO-SKP
44CD76	OO-SKV
44CE67	OO-SSG
44CE6B	OO-SSK
44CE6D	OO-SSM
44CE70	OO-SSP
44D021	OO-TAA
44D024	OO-TAD
44D025	OO-TAE
44D026	OO-TAF
44D028	OO-TAH
44D02A	OO-TAJ
44D02B	OO-TAK
44D032	OO-TAR
44D033	OO-TAS
44D035	OO-TAU
44D037	OO-TAW
44D068	OO-TCH
44D069	OO-TCI
44D06A	OO-TCJ
44D06E	OO-TCN
44D06F	OO-TCO
44D070	OO-TCP
44D101	OO-THA
44D102	OO-THB
44D103	OO-THC
44D104	OO-THD
44D1A5	OO-TME
44D1C1	OO-TNA
44D1C2	OO-TNB
44D1C3	OO-TNC
44D1C5	OO-TNE
44D1C6	OO-TNF
44D1C7	OO-TNG
44D1C8	OO-TNH
44D1C9	OO-TNI
44D1CA	OO-TNJ
44D1CB	OO-TNK
44D2A1	OO-TUA
44D2A2	OO-TUB
44D2A3	OO-TUC
44D342	OO-TZB
44D343	OO-TZC
44D344	OO-TZD
44D823	OO-VAC
44D833	OO-VAS
44D852	OO-VBR
44D8A7	OO-VEG
44D8A8	OO-VEH
44D8AA	OO-VEJ
44D8AB	OO-VEK
44D8AE	OO-VEN
44D8B0	OO-VEP
44D8B3	OO-VES
44D8B4	OO-VET
44D8B8	OO-VEX
44D986	OO-VLF
44D98A	OO-VLJ
44D98B	OO-VLK
44D98C	OO-VLL
44D98D	OO-VLM
44D98E	OO-VLN
44D991	OO-VLQ
44D992	OO-VLR
44D993	OO-VLS
44D994	OO-VLT
44D996	OO-VLV
44D998	OO-VLX
44D999	OO-VLY
44D99A	OO-VLZ
44D9A9	OO-VMI
44F423	CH03
44F428	CH08
44F429	CH09
44F42A	CH10
44F42B	CH11
44F481	CD01
44F4A1	CE01
44F4A3	CE03
44F4A4	CE04
44F502	CA02
44F5A1	CM01
44F5A2	CM02
451C36	LZ-YUP
451C3E	LZ-DIN
451C42	LZ-OOI
451C48	LZ-BHD
451C61	LZ-ABV
451C63	LZ-YUM
451C6A	LZ-YUK
451C6C	LZ-BVV
451C72	LZ-YUN
451C78	LZ-BVE
451C79	LZ-BIZ
451D01	LN-BTZ
451D09	LZ-HMN
451E1C	LZ-BOR
451E1D	LZ-HVA
451E1E	LZ-BOO
451E1F	LZ-BOQ
451E20	LZ-BOP
451E21	LZ-BOT
451E22	LZ-HVB
451E23	LZ-BOU
451E24	LZ-BOV
451E25	LZ-BOW
451E26	LZ-BOY
451E81	LZ-BHB
451E82	LZ-BHC
451E83	LZ-WZA
451E84	LZ-MDA
451E85	LZ-MDM
451E86	LZ-MDT
451E87	LZ-BHE
451E89	LZ-MDB
451F02	LZ-LDZ
451F03	LZ-LDF
451F04	LZ-LDK
451F05	LZ-LDY
451F06	LZ-LDC
451F0A	LZ-LDV
451F0C	LZ-LDG
451F82	LZ-HBB
451F83	LZ-HBC
451F85	LZ-HBE
451F88	LZ-HBZ
458602	OY-APB
